lambda,phi,x,y,z,r_mean,r_std,id
-113.03262167589389,39.09,-1935.9295482970078,-4553.5542096292675,4019.694745126566,0.5757608178704197,0.10788152507151891,915
-116.02951016203227,36.18,-2258.102009341217,-4623.749473411041,3763.3151771463777,0.4739389559546813,0.16954804015274053,916
-118.73549535682687,39.56,-2362.900412585425,-4309.585506996036,4060.1477064379515,0.1848404219614126,0.29264979084956666,917
-123.38299338876601,48.79,-2310.96856881103,-3507.0324457128268,4795.912082042894,0.3386448677764138,0.14617184622142082,918
-119.98582060170463,0.43,-3186.0438755578393,-5521.545112842023,47.84338899740943,0.7708358940409697,0.23330196033581815,919
-100.8239927504906,-52.38,-730.7834386447735,-3822.204508404072,-5049.488415843541,0.359833235143994,0.19163218027810186,920
-123.14716097351571,40.25,-2660.4716429399855,-4073.821555441281,4119.040370223895,0.4649019463151719,0.00926298531856866,921
-103.19531658126559,-49.31,-948.7602390108518,-4046.5477151297396,-4833.8318752362875,0.5958704959196096,0.14430946467591932,922
-107.87539376240645,-4.79,-1949.9587763720845,-6046.065047511437,-532.3374979371739,0.8588292537544584,0.15100646164530587,923
-103.4749173103609,6.72,-1475.2947531890743,-6156.9176766734145,745.9860011281937,0.37698090521857175,0.1579878581066375,924
-110.86129941749543,3.24,-2266.5527617214616,-5947.5661754732855,360.30565732290637,0.4346040738778717,0.06818820142421547,925
-110.0347857889822,-49.71,-1412.3078609171855,-3872.966141656508,-4862.730176719023,0.5288226499741271,0.12277486099262805,926
-120.28895417028106,52.34,-1964.4678295805966,-3363.2720943156314,5046.770449122949,0.7875719586941036,0.2690086458182057,927
-100.98962828712789,-9.7,-1197.9003122375564,-6168.62436111302,-1074.1197947268915,0.13810139026962343,0.28601986189311324,928
-112.34837769619158,-13.28,-2359.1920778534,-5738.498614755828,-1464.4013753883166,0.27484622033424533,0.20905612536688803,929
-110.56504410424913,34.51,-1845.285100158048,-4918.410482633373,3611.7566672544335,0.8627872762349943,0.2010464710678755,930
-103.64473460385831,-0.2,-1503.8591747457733,-6195.041355055765,-22.252902772051296,0.9701463699215859,0.044681184617322775,931
-103.64084107886246,18.72,-1423.9124347532097,-5867.445687918958,2046.0155125209606,0.8468243843267921,0.207326885492437,932
-98.88338793218027,-35.88,-797.6490410645226,-5103.360329575783,-3736.3209650404774,0.900268486101876,0.17377203778473949,933
-103.16704913792616,-44.99,-1027.0164433989057,-4390.061827811471,-4507.018900890129,0.9779184727737608,0.19490317004544808,934
-114.30281776831865,21.34,-2443.802790783768,-5411.713593389861,2319.8726048808953,0.8516882042796777,0.00030997252749019876,935
-100.06395573747713,-43.93,-802.2997106307376,-4520.554814460147,-4422.8412071634475,0.9628822966007053,0.18458098149354588,936
-120.3481075777399,21.37,-2999.530789690609,-5123.201888656788,2322.9813709458695,0.5730044494952103,0.2899441042491355,937
-123.35251220923,31.66,-2983.2949520558946,-4532.5741957652945,3346.0943484785985,0.48972983287486715,0.11830349289500175,938
-126.40511104422086,38.14,-2975.74055172472,-4035.4425825312724,3937.105069961227,0.20674207150854684,0.1261405531088237,939
-103.82371081849325,-25.84,-1370.9138146295252,-5571.407108718924,-2778.6045313743675,0.7794030068902572,0.09409900661481195,940
-107.82433296402795,-21.98,-1809.5478990790536,-5627.868999443321,-2386.0536301691573,0.9693191964450196,0.2968308907415694,941
-129.95061348710294,57.17,-2219.3164638364638,-2649.5130134457995,5356.803172128482,0.7432957992464271,0.14796726489415757,942
-110.57508663094129,38.31,-1757.9671206528358,-4683.177725984692,3951.964446897824,0.7657688072138877,0.022117449766779627,943
-113.54820758942292,-28.48,-2238.721478951848,-5136.883191865652,-3039.9312842246604,0.34157447819352715,0.114282741769754,944
-113.35393369312322,34.05,-2093.8376145882216,-4849.266423321985,3569.465534134978,0.16722943499039877,0.021759421215472894,945
-115.46275555583736,46.35,-1891.8180660650955,-3972.9232443786195,4612.757342326365,0.9231989375202172,0.019195225186223918,946
-117.9082768983203,52.96,-1797.3988628796035,-3393.510200002653,5088.621704371142,0.8183902803796913,0.21999012197238826,947
-112.25726255757526,-42.38,-1783.6667353901976,-4358.285815405717,-4297.034178162398,0.9557887619408492,0.10648357676741474,948
-128.59832572487943,52.62,-2414.4834535427053,-3024.7524590459216,5065.744487640898,0.25339078885092414,0.01933304554938162,949
-110.62793589859471,38.95,-1746.6246930410855,-4639.949286971324,4007.592518706641,0.61764992119451,0.2382671858603277,950
-108.80034572721604,42.65,-1511.082779191181,-4438.688706766699,4319.177745688828,0.7703233966686975,0.21021909459258714,951
-104.41839423722767,23.47,-1456.054298817031,-5663.4082788283795,2538.9638725658597,0.6861012632393273,0.23379881604746022,952
-104.77895574265757,19.56,-1532.3569295128027,-5808.375489095493,2134.310525263086,0.37719818196891153,0.14620509913649557,953
-108.16375964505238,-26.18,-1783.4314547924628,-5435.923265367333,-2812.6029757317324,0.9129763508102998,0.006275147788071323,954
-110.3502315330617,6.58,-2202.3523137805073,-5937.728434168253,730.5137425507278,0.19866754821722854,0.07414875243857706,955
-124.49172389822884,57.63,-1932.781801482182,-2813.0853763595605,5384.378346027634,0.5115272357768667,0.03886704864391905,956
-117.8041675847497,-8.54,-2940.6547393877613,-5576.464779038279,-946.686469672962,0.9551883874729555,0.2211529818714609,957
-96.94083792374855,-42.7,-566.1657577869453,-4650.745750870046,-4323.267895408951,0.33997090057053825,0.17914836546782856,958
-112.87278390005821,-35.77,-2010.473721204542,-4765.772021558137,-3726.397382845747,0.07095958897295662,0.06730985327151441,959
-123.2159836224181,36.16,-2819.508868550341,-4306.038936566015,3761.518764667192,0.3931809118553016,0.057418736698744595,960
-123.2127437422917,38.24,-2742.626977458544,-4189.139453646549,3945.8500859027204,0.730711443534668,0.105672381746249,961
-102.11142384245801,-46.78,-915.9639073519504,-4268.437443882026,-4645.651397607705,0.8295251509395408,0.03469805743100505,962
-112.62257520789956,-9.74,-2416.854424271418,-5799.6778732801895,-1078.5064942149656,0.5898227587445207,0.1623243883590715,963
-98.7147983887161,-57.99,-512.0000796159547,-3340.1654940686453,-5405.716917366874,0.9048052008284735,0.07086126239723596,964
-128.2609371596042,50.82,-2493.9811104824707,-3162.3581421546182,4941.677266000383,0.2281443238397869,0.20133107920034732,965
-97.88058119121904,-32.72,-735.3734494723263,-5312.776436220151,-3445.9044427486806,0.5769736965734676,0.24202393559374846,966
-110.05027090463994,-51.04,-1374.2776601408036,-3765.5138439569364,-4957.105143509322,0.9482557007676284,0.22067024149268383,967
-110.15552921472643,-30.31,-1896.3685480948257,-5166.5497454999095,-3217.3242076408055,0.07542260226794584,0.24788772692422573,968
-107.96368483283717,7.11,-1951.021178204777,-6017.600861400887,789.0635177625131,0.9805123932880981,0.19964961312099072,969
-118.75364624744721,48.34,-2038.435710603921,-3715.0170048434875,4762.777919183132,0.8247370195194572,0.13689555799877903,970
-110.49355961132547,-53.46,-1328.837687928405,-3555.356105988326,-5121.938925714813,0.3410483099792915,0.12431341218125687,971
-93.92753740351738,-48.39,-289.96320445738996,-4223.419417946728,-4766.474038550019,0.6681706744272438,0.008158947262969883,972
-111.53392109338931,42.33,-1729.8797867330532,-4383.942605853988,4292.923031225991,0.35466187064977284,0.04532927094239165,973
-107.98832256976551,-8.8,-1945.5722577744255,-5992.010791997532,-975.2847063107428,0.6625897168205331,0.2649555119277452,974
-125.74328083444203,34.5,-3069.033445104643,-4264.21093961988,3610.839760395809,0.4884518424027606,0.2017153068093899,975
-113.67790203033427,-18.16,-2432.643348087923,-5547.528563827401,-1986.9066849056294,0.6777484634343918,0.00017377630154501443,976
-113.89947472139531,11.85,-2527.6826095476363,-5704.181200366163,1309.1075046686199,0.7637869802602566,0.013122679540349324,977
-124.9617120846832,49.52,-2371.5024504175776,-3391.6781377472257,4849.032948701311,0.5894479599425895,0.13362665397279672,978
-124.60555599693166,47.33,-2453.892192670121,-3556.3813717953017,4687.34355953348,0.8139734345340739,0.13469309336579285,979
-111.50524649654083,12.62,-2280.528100802616,-5787.903580100512,1392.8347816267692,0.8031720772547764,0.08602312050050777,980
-107.28594266810245,-0.42,-1894.2205441503625,-6086.901491321125,-46.7307722103112,0.6735373223002363,0.22240429734987202,981
-105.06452984264094,-56.12,-923.6508911763116,-3431.647695255629,-5292.56914238028,0.8570770924893658,0.23265811653116136,982
-124.08104741245634,41.86,-2660.589291951386,-3932.47532550904,4254.118878665263,0.4601769110613254,0.007786117424279815,983
-99.10170341589057,-24.15,-920.1832050457414,-5743.80223024907,-2608.1840059584674,0.04807349120384874,0.01391244495363122,984
-119.21597732255114,40.3,-2373.1622549167146,-4243.494786605915,4123.284844379179,0.6329167119028505,0.05663529529733091,985
-115.39628209545153,46.37,-1886.5168117389837,-3973.6606232099643,4614.293073762955,0.2799981212243763,0.053547953791903434,986
-117.86162860367537,9.14,-2941.451310233571,-5564.442928422388,1012.6520062959844,0.8944258769946701,0.12188272132934264,987
-112.84264136168302,10.28,-2435.0581871873287,-5780.727730072282,1137.6746177116347,0.6303544536099107,0.10156140490250344,988
-112.66017246533345,-33.97,-2036.8867571487408,-4878.85781744631,-3562.086991595673,0.7636442591909945,0.12757161035449022,989
-121.38436683228838,35.13,-2715.2175430207153,-4450.970844403276,3668.3889156337477,0.6055571918323565,0.19389761273922498,990
-111.44733738015134,51.31,-1457.1184510909875,-3709.1046700052657,4975.939445615805,0.8118957725991506,0.13549185920304654,991
-112.89274137336605,-39.57,-1911.639537546471,-4527.084494581059,-4061.005449074511,0.4319787309245977,0.16873231307685602,992
-106.5430209467986,-16.94,-1736.4266785974228,-5845.955784231717,-1857.484416802159,0.27128674382098517,0.149917066763448,993
-112.34885730335107,36.63,-1945.3220489386883,-4731.688565283866,3803.6128150844806,0.27004143193585006,0.27062610108428803,994
-108.67653488667887,-8.64,-2018.2679081449041,-5970.7665416908085,-957.6881306448263,0.29419545068677666,0.07784014804506452,995
-113.36308001452686,23.61,-2316.4315890424805,-5362.435224879035,2553.244632279224,0.782465197888472,0.286469643401407,996
-119.43078673862465,6.81,-3110.3950070981514,-5513.133190232163,755.9301069407314,0.9920889203021994,0.1416118088151411,997
-112.72762167071346,-24.4,-2243.0010949248694,-5354.81411985829,-2633.5407401314537,0.4245449370222336,0.0652698967632768,998
-101.83012363877432,-33.63,-1088.2017581350078,-5195.281152851849,-3530.6508856603537,0.9115223687686878,0.13750014975034938,999
-112.64994644595043,-28.3,-2161.5827209167296,-5180.136417546609,-3022.312332675366,0.4787351005807847,0.2886640875167825,1000
