lambda,phi,x,y,z,r_mean,r_std
-97.28455898341095,-27.65,-716.0202800268388,-5601.389584251047,-2958.4412591826413,0.025257787852455138,0.21151091283486934
-110.11383682619325,18.34,-2080.921875221382,-5682.133959494335,2005.9269217960957,0.5435215919257385,0.03166200542672176
-116.68985352032264,1.02,-2862.9462756723997,-5694.847231950915,113.48404008732382,0.05195321047612633,0.1996021148880042
-100.45674436502577,-51.06,-727.1935816556494,-3940.1842608691823,-4958.504057192815,0.3940942205862735,0.21070715271893697
-93.60711686408615,-57.75,-214.0220312782994,-3395.053320386176,-5391.51486336283,0.5102240854976834,0.258383193361155
-105.18175302863796,-40.88,-1262.2763624352795,-4651.803510379898,-4172.290436397544,0.7541021872177743,0.037030463438200566
-99.1207347569516,-54.27,-590.1187865008247,-3675.7163864709596,-5175.083947536278,0.038349731582917324,0.21468325294073395
-107.9397007407783,6.18,-1952.1901697724284,-6029.808736616646,686.2835717583972,0.9998426426632121,0.13022796486348462
-122.8464230614502,33.1,-2896.605509180007,-4486.6641900161985,3481.4000014669855,0.38670732780085537,0.21905389285708388
-106.0356315953351,-2.35,-1759.517751731448,-6121.796544370598,-261.39883449264977,0.6381077947507626,0.16882148977581737
-113.03378799963411,18.68,-2362.9729264897696,-5557.700715769799,2041.7998684024446,0.5016496157887463,0.030671330828052012
-97.92463222324963,-28.16,-774.8881619028849,-5566.737927010637,-3008.5880722565007,0.00592960497262951,0.20109266676537052
-107.7408568233494,-55.12,-1110.8606233432545,-3472.2358612916782,-5229.741083367844,0.7642508814942784,0.16004774372513647
-116.14753977244304,29.42,-2447.0728615760413,-4984.62442365048,3131.449946156759,0.4723493941337712,0.19657237177157977
-93.49975822576917,-47.47,-263.0612495663539,-4301.3112796443265,-4697.887296921997,0.1168398470297961,0.12444751170670966
-106.77596786757026,-16.98,-1759.8053944812257,-5837.604711598309,-1861.7414441001188,0.12018899652408199,0.28402666391027925
-109.20943062232664,40.83,-1587.0912293953145,-4555.090997307542,4168.082585053258,0.2953880614497729,0.12055283122763051
-110.17735391082655,-38.92,-1710.8054031539361,-4655.510322157178,-4004.9960690152075,0.755780660182313,0.20486430219209487
-119.82001181354565,8.11,-3138.4365636939606,-5475.583632109031,899.3468871622995,0.2637601739686454,0.019164595822751217
-107.2298779336022,0.85,-1888.106460201131,-6088.245659878462,94.57155977263233,0.014662628965268931,0.2695921600538281
-96.2722901207883,-44.62,-495.7494485285875,-4510.440766982939,-4477.809907959689,0.006065788970326613,0.038627955483399624
-116.76984564807915,37.94,-2264.5040158821735,-4488.8246072933,3919.5790854391057,0.5703590075429804,0.10193710373312603
-105.59607260674372,-38.19,-1347.0988667387417,-4826.043132330947,-3941.479078735862,0.16791037645919316,0.2273201234075988
-115.99504331806087,50.9,-1762.1841152875986,-3613.8062988193883,4947.295845049231,0.9419391244327802,0.09094466504293743
-117.97099937208549,25.81,-2691.754569011298,-5068.641557452586,2775.599953572457,0.14331697453552195,0.13780823586750066
-118.01716018732746,56.64,-1646.7056733219315,-3094.766526237898,5324.603794981066,0.4049134797999968,0.1279404728220994
-111.61305165994511,-21.25,-2188.488848527626,-5523.815252433747,-2310.542494058598,0.8705070718734671,0.12988992551108733
-99.75771223777649,-4.55,-1077.043733210302,-6262.97424685313,-505.7226314956352,0.6508398387077688,0.07731626226925946
-94.69618837327457,-34.9,-428.06622996873074,-5210.91538139872,-3647.429943215166,0.44889385028624684,0.2605110383812854
-113.87618601470979,14.27,-2500.7378934603853,-5649.574090232482,1571.383971913017,0.740438193173302,0.2501687344592707
-102.46525594116082,-57.08,-747.8265677555133,-3382.9344322283605,-5351.367587056863,0.16444097257657897,0.28437726414081294
-111.53856118888243,-22.75,-2158.3530432231455,-5468.50253044903,-2465.2823804347313,0.7316140786475178,0.03633089394496964
-108.111000944462,-6.97,-1967.0803530732926,-6014.379177967224,-773.603896181596,0.16008757148891228,0.18939069033146072
-106.86138998455846,23.09,-1700.9829254219867,-5612.187973983437,2500.125643262467,0.35858854285626773,0.010186360321051547
-98.20563868139031,-22.88,-838.2921017198995,-5813.291531426858,-2478.615121965254,0.9300539165819915,0.054366357864729195
-113.02405575952105,33.2,-2086.3668091949125,-4909.440241831916,3490.715549765008,0.16393143309748315,0.16926231380362228
-117.55709403354398,36.62,-2367.1201556880396,-4536.153535414787,3802.7198518533223,0.581390200398652,0.13330478205727628
-118.03570956266422,25.78,-2698.1601178419423,-5066.880310441098,2772.5946148240773,0.37607397379852125,0.03474708472506731
-95.88730508426742,-38.58,-511.17656988396874,-4957.295466124976,-3975.4930733103306,0.30343849269071255,0.154199692574926
-115.23293274866124,41.02,-2050.4200770541984,-4350.871410189682,4184.055506277027,0.9269694803210109,0.14551018391987877
-99.4955607140612,-51.01,-661.7081352559289,-3956.0948479696235,-4955.005640521948,0.1750996802815249,0.2440058619762274
-120.90468420492266,32.92,-2748.523405075312,-4591.596034447718,3464.605309150988,0.18160605281106235,0.24761649125113983
-112.50330603390987,17.94,-2321.3155278518075,-5603.236939735225,1963.6331167865133,0.776514642336608,0.04173568000427375
-109.24609466145851,10.81,-2064.0778740843575,-5911.905908660661,1195.648801638075,0.35453913904054357,0.08118286593680292
-102.49770042423084,-12.66,-1346.0127620168453,-6072.624610211306,-1397.1775076717263,0.1547377600108033,0.20241720967499474
-114.83942510864793,28.58,-2351.675621217494,-5080.3086714760075,3049.706637546798,0.14235950518459295,0.1282169061894474
-110.52902741011974,51.83,-1381.5918526823043,-3689.535895911929,5011.901218637418,0.7322980936983102,0.06851160696901747
-109.4169317990188,-15.5,-2042.2259433456422,-5793.749486418478,-1703.6446474988877,0.6353798107360528,0.05000639524656807
-119.74423846602362,40.12,-2418.6002012824583,-4232.660592474254,4107.990065137931,0.7700532588736481,0.06599041125536535
-106.95588281418594,-24.58,-1690.6989725582544,-5545.29494608011,-2651.7665706409484,0.048651551030733486,0.2629294154940565
-114.6262844540163,-2.8,-2653.277427166973,-5788.243530699059,-311.4172824470345,0.7802475335309912,0.22751725514663554
-112.22348795422418,41.25,-1812.8019096734117,-4436.935288195102,4203.329571262939,0.20243542453684205,0.17260610526459702
-120.38232241667222,45.27,-2269.1331461466552,-3870.3792665445058,4528.998134042561,0.21881227346664145,0.052688448428404554
